user_id,status,user_name,intro,followers,follow,watched_movies
nwwfewx,1,伊卡洛斯,微信公众号 伊卡洛斯的蜡翼 Vicareicaros 和气通事不臧否  Lollapalooza周记订阅 http   dwz cn n2d6c http   dwz cn oTXI2π 人生和自我 都不是用来战胜 而是用来相处的八部已循(法律) 轮入六道(注会) 准备 纪律 耐心 决心钱钟书 不识字被识字的骗 识字的被印刷品骗  法律≠法条 财务≠准则 2018 吃草 学会做一个 不动声色的大人  不情绪化 不想念 不回头看 实现自己想要的生活 蹄疾步稳 立志猛进 晨钟暮鼓警醒世间名利客 经声佛号唤回苦海迷路人士之读书治学 盖将以心志脱俗谛之桎梏 无树菩提心似明镜 焚香跪土恩泽天下 东方欲晓 莫道君行早 梦去轮回 唤醒沉睡的自我统计 doubanstate lzymbz rhcloud com booksearch  或http   readingtaste com user 9083557 stat books                                    康德 理性的力量难以抗拒 推动着我们构造出虚幻的 形而上学(自我 世界和上帝)观念 这些观念超越一切经验并且难以验证 虽然它们能够帮助我们展开反思活动 然而也就是因为其难以验证 导致我们经常从这些观念出发进行过度的推论 最终让我们错误地相信这些观念是现实的反映 威尔 杜兰特 最具价值的教育 便是要让肉体 灵魂 公民和国家了解他们和谐生活的所有可能 ①通过健康 性格 智慧和科技控制生活  ②通过友谊 自然 文学和艺术享受生活  ③通过历史 科学 宗教和哲学理解生活 不做有什么后果 能代劳么 是不是在浪费别人时间 要记住这些和那些都是魔鬼 不要低估它不要畏惧它 不要奢望战胜它 来到这里是来认知和承受的 但绝大多数时候 能看清楚就是所有了 客观的数据 克制的沉默 真诚的生活 紧张的工作读书使一个人变得丰富 言谈则让人更加敏捷 学习可以通过鼓起我们的勇气并且提升我们的精神面貌来帮助我们解决每天的生活琐事 无论事情可能是什么 它们会变成更丰富 更有趣而且更令人愉快的体验 No One Wants To Be Defeated  Showin  How Funky Strong Is Your Fight  It Doesn t Matter Who s Wrong Or Right  Just Beat It  Beat It对每个人而言 真正的职责只有一个 找到自我 他的职责只是找到自己的命运  而不是他人的命运  然后在心中坚守其一生 全心全意 永不停息 所有其它的路都是不完整的 是人的逃避方式 是对大众理想的懦弱回归 是随波逐流 是对内心的恐惧    黑塞的 德米安 不但要以正确的方式做事 还要做正确的事 不时的管理自己 提高效率 这才是真正的工作 守住自己 才能大步向前 因为 最想要去的地方 怎么能够在半路就返航 人们每天都获得太多信息 以致他们失去了普通常识用身体丈量空间 用感官认识技法 没有什么比自己的眼睛和身体能带来更真实 更深刻的体验了 没有感性 生活质量肯定低下 没有理性 只是无头苍蝇 没有悟性 必然婆婆妈妈 最后自己都会讨厌自己 所以 人的一生应该屁股坐在理性上 左手握住感性 右手握住悟性 如此这般 大概可以活得平稳快乐 如果你有正确的起步 并且保持警醒 深思熟虑和主动 就可以避免情绪的混乱支配你的生活工作 不管你平时多么努力去维护关系 当你在某个圈子里不算是个有用的人 你永远不会获得更多关注 所以除了心态平稳默默上升以外 其他的事情都是废的 如果有谁甘愿从事这样的事业 那么 但愿他像到远方朝圣一样 为这一虔诚的计划做好准备 但愿他不惜时间 不怕困苦 不畏权贵 克服自己的虚荣心和自卑心 就像法国法典上所说的那样 讲真理 只讲真理 完全讲真理    战争论  在充满了担忧的土地上 永远生长不出风格水至清则无鱼 地之秽者多生物 人至察则无徒 故君子当存含垢纳污之量也 我们只有更加关注细节 而不是像通常那样泛泛地讨论 才能够得出普遍有效的结论 也许我们会发现  怎样才能成为优秀的程序员 本质上与 怎样才能培养出深厚的友谊 很像  它们都是人与人之间相互承认与鼓励的问题 优秀的品性比大脑更重要 你必须严格控制那些非理性的情绪 你需要镇定 自律 对损失与不幸淡然处之 同样地也不能被狂喜冲昏头脑 不苛求完美 不停止进步 享受变化就能改变习惯 生活中取得成功的条件是判断力 是经验 是开拓精神和个性  这些素质都不是书本能够带来的 不要把圣物给狗 也不要把你们的珍珠丢在猪前 恐怕它践踏了珍珠 转过来咬你们   马太福音7 6所以 待人要有智慧 考虑 狗 能接受什么  猪 能领会什么 你若兴奋到只顾自己 不顾别人 你就会陷入麻烦 甚至引起麻烦 做到以下八点 1 健康 身体 生理 心理健康 2 智慧 勤思 善思 遐思 3 激情 像火一样燃烧自己 4 凝重 沉稳干练 远虑深邃融汇于家庭事业 5 幽默 快乐像泉水在智慧的口中喷涌 6 风度 亲和果敢 谦虚忍让 7 诚实 信用积淀人生 8 人品 一身骨气 正气 锐气 把工作效率作为一种乐趣 一种享受 一种幸福在这个世界上有三种人 一种人做事 一种人给别人找事做 还有一种人享受荣誉 离第二种人远一点 这样你就会很顺利 待在第一种人中间  那里的竞争要少很多 哈维尔 对话守则 1 对话的目的是寻求真理 不是为了斗争 2 不做人身攻击 3 保持主题 4 辩论时要用证据 5 不要坚持错误不改 6 要分清对话与只准自己讲话的区别 7 对话要有记录 8 尽量理解对方 面对挑战时的反应 是你意志是否坚定的终极体现 实际上 随着情况变得日益艰难 你发现自己投入了更多热情 更多自我 你发现自己在竞争中面对的问题不是威胁而是刺激 你的兴趣不仅仅是获胜 很明显 你生来就热爱战斗 鉴于这种情绪反应 你已经成为优秀的问题解决者 其他人在问题开始暴露时惟恐避之而不及 而你却在内心中微笑 因为你知道自己已经掌握了心理优势                  罗尔当周围的人都在说房子车子 干这个干那个的时候 我关注的依然是工作 学习 情谊和健康,23514,382,1516
152865875,1,无语望天,,83,1,137
melonsa,1,瓜。相信这个世界很变态。,喜欢一些可以称为 偶然 的东西 因为成不了命运 但却依然神奇地出现  ,2336,423,3395
moniang,1,默娘,"    Then God said  Let there be light""  and there was light     ",,,
"  """,877,71,331,,,
robinwq,1,Robin,读书 音乐 电影 足球 旅游  一个人的世界 也有别样精彩  ,133,136,2008
145368457,1,逋,欢迎对摩斯 英剧 侦探推理 专业相关有兴趣的豆友关注 虽然并不会发什么相关内容(ಡωಡ)  不想被莫名其妙的人关注 所以出于其他不可知原因fo的会被拉黑 谢谢理解 豆瓣用户名不定期更改的小溪√文艺学青年养成ing未经官方认证的摩学研究者╮(￣▽￣)╭读书是最本己的生存方式 无论读什么书 都喜欢从中发现有意思的东西  其实是看书永远抓不住重点(눈_눈)青春是生命中最美好的一段时间 尚没有受到迫切需要的狭隘目的系统的束缚 而且还有从事于无关自己利益的科学工作的自由   那隐蔽着的宇宙本质自身没有力量足以抗拒求知的勇气 对于勇毅的求知者 它只能揭开它的秘密 将它的财富和奥妙公开给他 让他享受   黑格尔  小逻辑 开讲辞人生最大的理想是好好活着 快快死掉 ,27,29,378
2029060,1,童。篱,自卑重症者 无药可救 因为子期死了 而我没有琴 远方除了遥远 一无所有这些不能触摸的 远方的幸福远方的幸福 是多少痛苦 你有你的白日落英缤纷 我有我的黑夜大雪纷飞 明净的光里 藏一道影我知失恋的苦寂才更贪恋爱恋的意义 和你在一起虚度光阴都变得有意义 ,119,517,1133
justinfu,1,非常高端少学汉,一事无成中年大叔 关注须谨慎  Y基因单倍体为D1型  需要反关注的言语一声 看您的趣味是否相投  本豆瓣号不解决业务问题 Lasciatemi cantare  perché ne sono fiero 现在开始攻独逸言语 {语言}藏缅语 彝语支 彝语 北部方言 南部次方言 所地话ꇬꋒꀋꅥꆏꀋꂿ  ꃰꊿꀋꉉꆏꀋꌧ ꌩꎔꇉꇬꋦ  ꄔꈌꂸꌸꁧꂸꐊ ꒉꎔꇉꇬꒉ  ꇓꈭꂸꎟꂟꂸꐊ {其他}缅文thissa 巴利文saccaつゆのよは つゆのよながら さりながら{本人持以下观点 有异议者请谨慎}1 意大利餐非常好吃 比法国餐好吃 2 粤菜为中餐最高 3 嘉绒语非常高举 比拉坞绒语高举 4 北京话不是受蒙满影响形成的 5 越南不使用汉字 已然造成文脉断绝 6 我自拍好看 {本人长期处于以下状态 关注时请三思}a 不吃牛蛙和狗肉 不知道为什么  b 怕肠炎 长年不吃火锅和辣椒 可能幼年时是从包邮区卖到山区的  c 号称要健身 从来不出门 怕苦怕累 因而一事无成  d 话痨 参考本自我介绍  e 我其实挺好相处的 越对立越能感受到我真诚的假笑,5263,491,345
Nataliecarol,1,五花肥肉卡比胖,谢谢您的关注 可是大多数情况下 您的关注都只会使我感到恐惧 我也更实在没有任何值得您关注的价值 所以也请您千万不要因为我关注了您而出于礼貌反过来关注我 我关注您是因为我觉得您有趣 并不是我想被您关注或者和您交流 如果有事我会直接豆油联系 如果可以我情愿设置只允许我单向关注  所以您取关我时亦不用双取 我不介意 以及常有互动的友邻只要我没有拉黑您 如果您发现被我取关的话 都是我无意的   请告知我                                                                性别男 中老年 有家庭 有重度社交恐惧 不学无术 长得死丑 一穷二白 了无生趣 除了闭门读书以外 这世上没有其他任何真正能引起我兴趣的事情 其中最不感兴趣的就是应该就属交际 我非常喜欢暗中观察并偷偷从豆瓣各种各样各行各业的有趣的人那里学习并已经获益良多 可是几乎所有的人际交往于我而言都是一种事后会觉得精疲力竭的消耗 哪怕是我因工作需要或一时兴起主动发起的也一样 更别说被动的                                                                 好了 就像我正在写一本书那样 一本我深爱的书 可是在我书写的速度慢了下来 于是词语和词语的距离变得无比遥远 段落与段落之间成了无尽的留白 我还是能感觉到你的温度 感觉到书写我们故事的词语的重量 但我正站在留白里 站在词语彼此遥远的距离间 一个不属于物质世界的地方 一个我初次发现的 蕴藏着世间万物的地方 我是如此爱你 这就是我现在生存的地方 这就是我现在的样子 放我走吧 尽管我想 但我无法再活在你的书中了 我本该拒绝你 但我从来不会说不 这就是自私 因为我就这么取走了一切 但却什么都不知道 我不知道我想要的是什么 我怎么可能知道 当我做的一切就是对所有的事情说是 世间花叶不相伦 花入金盆叶做尘 唯有绿荷红菡萏 卷舒开合任天真 此花此叶常相映 翠减红衰愁杀人 不久 我们将沦入森冷的黑暗 再会吧 这夏日太过于短促的骄阳 我已经听见 带着惨怆的震撼 枯叶戚戚地落在庭院的阶上 整个冬天将窜入我的身 怨毒 恼怒 寒噤 恐怖 惩役与苦工 像寒日在北极的冰窖里瑟缩 我的心只是一块冰冷的红冻 我战兢地听每条残枝的倾坠 建筑刑台的回响也难更喑哑 我爱你那的修眼里的碧辉 爱人 可是今天什么我都觉得荒凉 无论你的闺房 你的爱和炉温 都抵不过海上那太阳的金光 鹪鹩巢林 不过一枝 鸩鸟饮河 不过饱腹 哀吾生之无乐兮 幽独处乎山中 吾不能变心而从俗兮 固将愁苦而终穷 我行过许多地方的桥 看过许多次数的云 喝过许多种类的酒 却刚巧在最差的年纪喜欢过 和爱过一个正当最好年龄的人 沉默吧 把一切情感和梦想都藏在心间 好似夜空中最明亮的星辰 他是一个奇迹般的磨坊 空洞岁月的米糠流泻到他的漏斗里 在齿轮之间五彩缤纷地绽放 也请你们尽力活得丰盛 其实 我一直都只是中学时喜欢读书的那个孩子 现在也生活在他的延长线上 是的 我最想的这一生的样子 就是可以一直生活在那个整天跑遍所有的教室 就为了看前面的课表 然后无论什么专业 就去听 其他的时间就坐在图书馆里看闲书的时光 凡是会阻碍我以后可以继续有这种生活的事情 就一件都不做 我没有什么值得你致谢的 人之相遇 即便有什么对味或快心的内容 那也是双向的恩谢 你们走 我不送你 你们来 无论多大风多大雨 我要去接你仰不愧于天 俯不怍于人读天下书未遍 安敢妄下雌黄不为无益之事  何以穷有涯之生思想囿于咸丰 同治之世 议论近乎湘乡 南皮之间扈江离与辟芷兮 纫秋兰以为佩表里俱澄澈 肝胆皆冰雪凉风起天末 君子意如何 鸿雁几时到 江湖秋水多 文章憎命达 魑魅喜人过 君其涉于江而浮于海 望之而不见其涯 愈往而不知其所穷 送君者皆自崖而反 君自此远矣 料應厭作人間語 愛聽秋墳鬼唱詩我还是什么都想要 那每回无限旋落的黑暗 以及每一个步伐升盈令人颤栗的光辉 因为害怕自己并非明珠而不敢刻苦琢磨 又因为有几分相信自己是明珠 而不能与瓦砾碌碌为伍 遂逐渐远离世间 疏避人群 结果在内心不断地用愤懑和羞怒饲育着自己懦弱的自尊心 世上每个人都是驯兽师 而那匹猛兽 就是每人各自的性情 对我而言 猛兽就是这自大的羞耻心了 老虎正是它 我折损自己 施苦妻儿 伤害朋友 末了 我就变成了这副与内心一致的模样 人就该那样活着 那样他才能成为某种形式的虚构 成为事实即意味着失败 彼得 康拉德 所有那些已经衰朽的 遗弃的 消亡的风格样式 就是我们需要的 也许 不再有什么诘屈聱牙的经卷难得了你我 当你恒常以诗的悲哀征服生命的悲哀 我试图以小说的悬崖瓦解宿命的悬崖 当我无法安慰你 或你不再关怀我 请千万记住 在我们菲薄的流年 曾有十二只白鹭鸶飞过秋天的湖泊 人生滋味倒餐蔗 学问功夫上水船学问之道无他 求其放心而已矣,4447,821,750
flycondor,1,挑灯看剑,,5444,960,294
ndcy,1,囧囧有神晨小咩,♣ 头像是李英爱 ♣♠   V  Ruri_mie   ♠■□■□■□■□■□■□■□■□■□■□■□■□■□■□原创作品不接受转载 更不容忍抄袭和洗稿不接推广 自己也没店铺吐槽类的广播 日记发完不定时删脾气有点糟豆瓣算是自留地 日记相册广播都是我自个地方法律范围内说什么是我的自由找茬抬杠撩骚的您走好不送■□■□■□■□■□■□■□■□■□■□■□■□■□■□关于启用rStyle链接的说明 https   douc cc 3fKP8X,36537,80,253
foxduck,1,剪刀手波特,在这美好时光,90,190,1678
155582758,1,⑦世蔷薇花,吃土少女嘚啵嘚 ,41,41,147
172864138,1,为君莞尔一笑,,97,117,24
duoduoshuwu,1,张躲躲,以往 如果我没有记错 我的生命曾是一场盛宴 在那里 所有的心灵全都敞开 所有的美酒纷纷溢出来  新浪微博 http   weibo com duoduoaidushu广告分割线      出版长篇小说  我想你 前任  我的孤单你永远不懂  假如面具不说谎  被时光隐藏的秘密 出版文集  一场关于前男友的葬礼  你是我的一个故事  当我们变理智 如何谈爱情  ,36004,680,1254
172739251,1,欢乐海鹦乌娜,我喜欢旅游听歌 还有逛街 嘿嘿,4,10,87
54973750,1,鲸书,,16783,574,295
Sundancer,1,仁慈的父,等我再度醒来时 在我面前呈现的是无限的自由 若世上真有所谓的命运 我也只能放声笑看命运的无常 但那时我对自己许下誓言 再也不要说谎 永远不再欺骗自己 要诚实的活下去      尤弥尔传说祖上是来自漠北的游牧民族 魏风晋骨性乖戾 传承到我这一代尤甚 享乐主义至上 品质要求第一 兼顾实用 目前没空长期混迹在豆瓣 卖身太辛苦啊~看电影纯粹凭个人兴趣 也会不定期写点私影评 娱乐自己 娱乐别人 不爱在自己写的评论那二亩三分地里面灌水 基本上是看也不看 所以诸位随意 有兴趣先关注吧 有话要说的就发豆油 慎加好友 因为我这人 水瓶嘛 既单调又冷漠也不爱串门 会继续一个人 固执的行走下去 豆瓣作者专栏http   read douban com column 18129 约稿邮箱 499409698 qq com本人豆瓣上所有影评 书评 日志内容为私人原创 未经本人许可请勿转载 否则将追究法律责任 约稿或者转载授权请联系上面邮箱,772,222,2478
164885227,1,,话糙理不糙,216,286,34
